GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Engine Load(%),Engine Coolant Temperature(°F),Intake Air Temperature(°F),Engine RPM(rpm),Mass Air Flow Rate(g/s),0-100kph Time(s),Intake Manifold Pressure(kpa),0-200kph Time(s),Timing Advance(°),Engine Load(Absolute)(%),Barometer (on Android device)(mb),Trip Time(Since journey start)(s),GPS Satellites,GPS Bearing(°),GPS Altitude(m),Trip time(whilst moving)(s),Trip Distance(km),Trip time(whilst stationary)(s)
Tue Aug 21 18:31:19 MESZ 2012,21-Aug-2012 18:30:25.814,6.9841527065902325,50.35293746877198,138.28183,12.0,607.2896439115509,240.57228,-0.07127195,1.0130798,-0.30548537,-0.25588986,140,58.4313736,217.39999509,100.39999819,4478,104.08999634,34.99599838,0,0,22,0,946.0199585,810,13,240.57228088,607.28964391,787.7130127,21.3570385,22.69300079
Tue Aug 21 18:31:20 MESZ 2012,21-Aug-2012 18:30:26.814,6.983645252746399,50.3527658467033,140.68416,8.0,606.8226904284588,240.92079,-0.19368383,0.9468987,-0.16942072,-0.07972408,140,58.4313736,217.39999509,100.39999819,4478,108.63999939,34.99599838,0,0,23,0,945.7199707,811,14,240.92079163,606.82269043,788.67401123,21.39788818,22.69300079
Tue Aug 21 18:31:21 MESZ 2012,21-Aug-2012 18:30:27.815,6.983125224222915,50.35258267674006,148.00693,8.0,606.7439082654558,240.33716,-0.10413109,0.9031637,-0.030579269,0.39826417,147,57.64706039,217.39999509,100.39999819,4718,108.63999939,34.99599838,0,0,23,0,945.59997559,812,15,240.3371582,606.74390827,789.62200928,21.44013596,22.69300079
Tue Aug 21 18:31:22 MESZ 2012,21-Aug-2012 18:30:28.815,6.98259611690006,50.352405438836286,148.30893,8.0,607.1554103472727,240.02321,0.11732103,0.82263565,-0.65675426,0.23354211,147,57.64706039,217.39999509,100.39999819,4718,116.05999756,34.99599838,0,0,22.5,0,945.36999512,813,15,240.02320862,607.15541035,790.58197021,21.48264122,22.69300079
Tue Aug 21 18:31:23 MESZ 2012,21-Aug-2012 18:30:29.814,6.982062677835156,50.35221294078864,153.03166,8.0,607.9499835668337,240.05548,-0.2091878,0.8455445,-0.17913963,-0.28156576,154,58.03921509,217.39999509,98.59999824,4947,116.05999756,34.99599838,0,0,22.5,0,945.33996582,814,15,240.05548096,607.94998357,791.51098633,21.52622795,22.69300079
Tue Aug 21 18:31:24 MESZ 2012,21-Aug-2012 18:30:30.813,6.981525108403125,50.35202185307933,153.60728,8.0,608.958027922743,239.70064,-0.18836159,0.64977807,-0.04955427,0.00913748,154,58.03921509,217.39999509,98.59999824,4166,94.84999847,34.99599838,0,0,22.5,0,945.44000244,815,15,239.70063782,608.95802792,792.74401855,21.56999588,22.69300079
Tue Aug 21 18:31:25 MESZ 2012,21-Aug-2012 18:30:31.809,6.98098858519519,50.35183201477348,158.28534,8.0,609.6154789002708,239.9042,-0.0666439,1.0440878,0.14158416,0.31013009,157,58.4313736,217.39999509,100.39999819,4166,94.84999847,34.99599838,0,0,6,0,945.47998047,816,15,239.90420532,609.6154789,793.44000244,21.61363029,22.69300079
Tue Aug 21 18:31:26 MESZ 2012,21-Aug-2012 18:30:32.810,6.980443079793881,50.351639998499294,158.43243,8.0,610.0341768350662,239.72728,-0.097883224,0.9975759,0.07355183,-0.31969818,157,58.4313736,217.39999509,100.39999819,3942,14.84000015,34.99599838,0,0,6,0,946.11999512,817,15,239.72727966,610.03417684,794.63397217,21.65794182,22.69300079
Tue Aug 21 18:31:27 MESZ 2012,21-Aug-2012 18:30:33.814,6.979916169752596,50.35144482867915,156.63141,8.0,610.2363515284262,239.27182,0.022214634,1.0322863,-0.17358597,-0.33279967,159,8.62745094,217.39999509,105.79999804,3942,14.84000015,34.99599838,0,0,2,0,946.13995361,818,15,239.27182007,610.23635153,795.35101318,21.70127296,22.69300079
Tue Aug 21 18:31:28 MESZ 2012,21-Aug-2012 18:30:34.811,6.9794163854050035,50.35126057251085,148.86586,6.0,610.3509455443987,238.69347,0.053685367,0.99919564,-0.07084329,0.27349296,146,8.62745094,217.39999509,105.79999804,3671,13.02000046,34.99599838,0,0,2,0,946.80999756,819,16,238.69346619,610.35094554,796.76202393,21.74232674,22.69300079
Tue Aug 21 18:31:29 MESZ 2012,21-Aug-2012 18:30:35.813,6.978935888286692,50.35108181802176,144.51707,6.0,610.4198595658158,239.05466,0.052296948,1.1385,-0.15461098,0.1351863,146,8.23529434,217.39999509,105.79999804,3671,13.02000046,34.99599838,0,0,2,0,946.70996094,820,16,239.05465698,610.41985957,797.33599854,21.78188515,22.69300079
Tue Aug 21 18:31:30 MESZ 2012,21-Aug-2012 18:30:36.818,6.978471306049158,50.35090743795651,140.16704,6.0,610.5799100568111,239.28612,0.014809755,0.96170855,-0.07315732,-0.0018371,146,8.23529434,217.39999509,107.599998,3671,13.02000046,34.99599838,0,0,0.5,0,947,821,16,239.28611755,610.57991006,798.56402588,21.82022095,22.69300079
Tue Aug 21 18:31:31 MESZ 2012,21-Aug-2012 18:30:37.819,6.978023065318139,50.350737568836465,134.60402,6.0,610.7197329977988,238.83118,0.019437805,0.85179234,-0.12985091,-0.32389346,133,8.23529434,217.39999509,107.599998,3423,11.34000015,34.99599838,0,0,0.5,0,947.55999756,822,15,238.83117676,610.719733,799.57299805,21.8572998,22.69300079
Tue Aug 21 18:31:32 MESZ 2012,21-Aug-2012 18:30:38.816,6.977587018654971,50.35057250695822,129.97928,6.0,610.8707835605917,238.71283,0.023603048,1.0767155,-0.123603046,0.09443126,133,8.23529434,217.39999509,109.39999795,3423,10.5,34.99599838,0,0,-1,0,947.5199585,823,16,238.71282959,610.87078356,800.75799561,21.89335823,22.69300079
Tue Aug 21 18:31:33 MESZ 2012,21-Aug-2012 18:30:39.820,6.977155585816075,50.35041476401705,128.00487,6.0,610.5121195752278,239.00934,0.10968475,0.98646855,-0.14304085,0.07003779,127,7.45098066,217.39999509,109.39999795,3270,10.5,34.99599838,0,0,-1,0,947.73999023,824,15,239.00933838,610.51211958,801.69000244,21.92872429,22.69300079
Tue Aug 21 18:31:34 MESZ 2012,21-Aug-2012 18:30:40.814,6.9767450764552725,50.350254955672824,124.30577,6.0,610.3366167367385,238.71626,0.024528658,1.1213762,-0.063901216,0.18314011,127,7.45098066,217.39999509,109.39999795,3270,8.89000034,34.99599838,0,0,-2.5,0,947.94000244,825,15,238.71626282,610.33661674,802.61199951,21.96292496,22.69300079
Tue Aug 21 18:31:35 MESZ 2012,21-Aug-2012 18:30:41.818,6.976352330583658,50.35009875331155,119.10947,6.0,610.1012223564558,238.52849,0.0953378,0.9501384,-0.017157923,0.10955535,118,6.66666698,217.39999509,109.39999795,3026,8.89000034,34.99599838,0,0,-2.5,0,947.92999268,826,17,238.52848816,610.10122236,803.58300781,21.99583817,22.69300079
Tue Aug 21 18:31:36 MESZ 2012,21-Aug-2012 18:30:42.814,6.975960860448672,50.34994643062983,114.143715,6.0,609.5382747609308,238.79688,0.039569817,0.9753612,-0.06528963,-0.05453695,118,6.66666698,215.59999514,109.39999795,2816,7.13999987,34.99599838,0,0,-6.5,0,948.08996582,827,17,238.796875,609.53827476,804.76898193,22.0284481,22.69300079
Tue Aug 21 18:31:37 MESZ 2012,21-Aug-2012 18:30:43.815,6.975591666915082,50.34980315419339,109.047386,6.0,608.6893094044058,239.3241,0.011107316,0.9434277,-0.043074995,-0.1584903,109,5.88235283,215.59999514,109.39999795,2816,7.13999987,34.99599838,0,0,-7.5,0,948.10998535,828,18,239.32409668,608.6893094,805.46801758,22.05918121,22.69300079
Tue Aug 21 18:31:38 MESZ 2012,21-Aug-2012 18:30:44.818,6.975241070406065,50.3496700827699,106.90511,6.0,607.4467862972937,239.02948,-0.023603048,1.0017412,-0.16039604,0.00914127,109,5.88235283,215.59999514,109.39999795,2740,21,34.99599838,0,0,-7.5,0,948.35998535,829,18,239.02947998,607.4467863,806.65301514,22.08819389,22.69300079
Tue Aug 21 18:31:39 MESZ 2012,21-Aug-2012 18:30:45.820,6.974892869411346,50.349538571624606,106.301254,6.0,606.1218001552322,238.83493,-0.09163536,0.91149414,-0.19024694,-0.0428137,107,28.23529434,215.59999514,111.1999979,2740,21,34.99599838,0,0,31,0,948.30999756,830,18,238.83493042,606.12180016,807.34899902,22.11697197,22.69300079
Tue Aug 21 18:31:40 MESZ 2012,21-Aug-2012 18:30:46.816,6.9745465085384515,50.349407617616244,105.293274,6.0,604.8300573174045,238.89641,0.01318994,1.0295094,-0.24717192,0.02519945,105,28.23529434,215.59999514,111.1999979,2720,22.68000031,34.99599838,0,0,31,0,948.30999756,831,18,238.89640808,604.83005732,808.76202393,22.14560699,22.69300079
Tue Aug 21 18:31:41 MESZ 2012,21-Aug-2012 18:30:47.818,6.974200331497316,50.3492755242667,104.773605,6.0,603.5760107982865,238.7256,-0.004165244,0.894139,-0.1680323,-0.10697467,105,14.90196133,215.59999514,111.1999979,2720,22.68000031,34.99599838,0,0,31,0,948.47998047,832,18,238.7256012,603.5760108,809.67700195,22.17429543,22.69300079
Tue Aug 21 18:31:42 MESZ 2012,21-Aug-2012 18:30:48.821,6.973856165567244,50.349143376502255,104.03728,6.0,602.4782673516826,238.63712,-0.034710363,1.0556579,-0.2712378,0.09998079,103,14.90196133,213.79999518,111.1999979,2677,16.87000084,34.99599838,0,0,31,0,948.22998047,833,18,238.63711548,602.47826735,810.64202881,22.20286369,22.69300079
Tue Aug 21 18:31:43 MESZ 2012,21-Aug-2012 18:30:49.820,6.973516708728458,50.349011808135494,103.10269,6.0,601.5936481729995,238.65617,0.047206093,0.98716277,-0.2332878,-0.05817658,103,18.8235302,213.79999518,112.99999785,2677,16.87000084,34.99599838,0,0,31,0,948.22998047,834,18,238.65617371,601.59364817,811.58898926,22.23111153,22.69300079
Tue Aug 21 18:31:44 MESZ 2012,21-Aug-2012 18:30:50.815,6.973177986816503,50.34888053710508,102.85058,6.0,600.9487283032628,238.67415,-0.060396038,1.0447819,-0.28743595,0.00433665,102,20.7843132,213.79999518,112.99999785,2666,28.35000038,34.99599838,0,0,31,0,948.15997314,835,18,238.67414856,600.9487283,812.77099609,22.25929832,22.69300079
Tue Aug 21 18:31:45 MESZ 2012,21-Aug-2012 18:30:51.814,6.972839576175858,50.34874874106356,102.3302,6.0,600.5664174493768,238.81488,-0.013884146,0.9667993,-0.100462794,0.05674278,102,20.7843132,213.79999518,112.99999785,2666,28.35000038,34.99599838,0,0,31,0,948.25,836,18,238.81488037,600.56641745,813.71002197,22.28749657,22.69300079
Tue Aug 21 18:31:46 MESZ 2012,21-Aug-2012 18:30:52.814,6.9725029982754965,50.3486172859477,101.6792,6.0,600.440230452969,238.48756,0.030545123,0.8358256,-0.10509085,0.13452157,102,15.29411793,213.79999518,112.99999785,2645,16.65999985,34.99599838,0,0,31,0,948.32000732,837,18,238.48756409,600.44023045,814.67199707,22.3155632,22.69300079
Tue Aug 21 18:31:47 MESZ 2012,21-Aug-2012 18:30:53.825,6.972168731997717,50.3484833285153,100.85535,6.0,600.4057754777351,238.16496,-0.02568567,1.0899054,-0.24092409,0.20282026,102,15.29411793,213.79999518,114.79999781,2645,16.65999985,34.99599838,0,0,31,0,948.2699585,838,17,238.16496277,600.40577548,815.63201904,22.34363556,22.69300079
Tue Aug 21 18:31:48 MESZ 2012,21-Aug-2012 18:30:54.814,6.971836323265439,50.34835122170398,100.495346,6.0,600.4138847846309,238.4097,-0.011107318,0.9968817,-0.18191646,0.07882258,100,14.50980377,213.79999518,114.79999781,2591,14.97999954,34.99599838,0,0,31,0,948.08996582,839,17,238.40969849,600.41388478,816.76000977,22.37148666,22.69300079
Tue Aug 21 18:31:49 MESZ 2012,21-Aug-2012 18:30:55.816,6.971509473835285,50.348220936779114,99.86724,6.0,600.5634466973942,238.28479,-0.03702439,1.0362202,-0.17358597,0.08685852,100,14.50980377,211.99999523,114.79999781,2591,15.11999989,34.99599838,0,0,31,0,948.04998779,840,17,238.28479004,600.5634467,817.7119751,22.39889526,22.69300079
Tue Aug 21 18:31:50 MESZ 2012,21-Aug-2012 18:30:56.815,6.97118496326432,50.34809101814199,99.058525,6.0,600.7929360699114,238.11627,0.02730549,0.8705359,-0.15553658,-0.08957721,98,15.68627453,211.99999523,114.79999781,2543,15.11999989,34.99599838,0,0,31,0,948.08996582,841,16,238.11627197,600.79293607,818.65600586,22.42614174,22.69300079
Tue Aug 21 18:31:51 MESZ 2012,21-Aug-2012 18:30:57.816,6.970863287830262,50.34796349894312,97.40026,6.0,601.0694842756866,237.74657,0.02013201,1.1010127,-0.19996585,0.06665036,98,15.68627453,210.19999528,114.79999781,2543,6.30000019,34.99599838,0,0,31,0,948.27996826,842,17,237.74656677,601.06948428,819.60699463,22.45307541,22.69300079
Tue Aug 21 18:31:52 MESZ 2012,21-Aug-2012 18:30:58.816,6.970547201633446,50.34783783669839,96.54982,6.0,601.1352345429193,237.75706,0.09927164,0.967725,-0.17289177,-0.00723192,95,6.27450991,210.19999528,114.79999781,2458,6.30000019,34.99599838,0,0,-0.5,0,948.39996338,843,18,237.75706482,601.13523454,820.54602051,22.47956276,22.69300079
Tue Aug 21 18:31:53 MESZ 2012,21-Aug-2012 18:30:59.816,6.9702567171380165,50.3477249876351,94.50433,6.0,601.9926453788984,237.27092,0.048594516,1.1074921,-0.17543721,0.13720919,95,6.27450991,210.19999528,114.79999781,2316,6.15999985,34.99599838,0,0,-0.5,0,948.15997314,844,18,237.2709198,601.99264538,821.76202393,22.50375175,22.69300079
Tue Aug 21 18:31:54 MESZ 2012,21-Aug-2012 18:31:00.815,6.969951272956063,50.347602366560416,94.36245,6.0,602.7845088260216,237.71713,-0.02290884,0.9781381,-0.19649482,0.0251289,89,6.27450991,210.19999528,114.79999781,2316,6.15999985,34.99599838,0,0,-3.5,0,948.08996582,845,16,237.71713257,602.78450883,822.4619751,22.52941704,22.69300079
Tue Aug 21 18:31:55 MESZ 2012,21-Aug-2012 18:31:01.815,6.969662563300316,50.347484380383186,90.02775,6.0,603.5288713335898,238.7498,0.065255485,1.0135427,-0.05371951,0.11961081,89,6.27450991,210.19999528,114.79999781,2172,7.42000008,34.99599838,0,0,-3.5,0,948.33996582,846,17,238.74980164,603.52887133,823.65899658,22.55380058,22.69300079
Tue Aug 21 18:31:56 MESZ 2012,21-Aug-2012 18:31:02.816,6.969372835360626,50.34736765823477,89.195305,6.0,604.5766450281699,239.59543,-0.072660364,1.033906,-0.26892376,0.02645003,86,12.54901981,210.19999528,114.79999781,2172,7.42000008,34.99599838,0,0,30,0,948.22998047,847,17,239.59542847,604.57664503,824.33099365,22.57816887,22.69300079
Tue Aug 21 18:31:57 MESZ 2012,21-Aug-2012 18:31:03.816,6.96910512130561,50.34726223841367,86.20829,6.0,605.5078790946968,239.00417,0.07080915,1.0621371,-0.026414022,0.06971681,82,12.54901981,208.39999533,114.79999781,1742,5.46000004,34.99599838,0,0,30,0,948.40997314,848,17,239.00416565,605.50787909,825.7789917,22.60054398,22.69300079
Tue Aug 21 18:31:58 MESZ 2012,21-Aug-2012 18:31:04.816,6.968862770715985,50.347162679498105,77.14816,6.0,606.3909462738006,238.26295,-0.039569814,0.9774439,-0.071537495,0.01778179,82,9.4117651,208.39999533,114.79999781,1742,5.46000004,34.99599838,0,0,6,0,948.38000488,849,18,238.26295471,606.39094627,826.71099854,22.62104225,22.69300079
Tue Aug 21 18:31:59 MESZ 2012,21-Aug-2012 18:31:05.817,6.9686309695799125,50.34706792157748,70.96485,8.0,607.215640875982,237.40274,0.0076362807,1.0100716,0.05064299,0.0098034,71,9.4117651,208.39999533,114.79999781,1428,5.17999983,34.99599838,0,0,6,0,948.28997803,850,18,237.40274048,607.21564088,827.690979,22.64062119,22.69300079
Tue Aug 21 18:32:00 MESZ 2012,21-Aug-2012 18:31:06.818,6.9684073128924675,50.34697269700447,70.36669,12.0,607.9524476226379,236.77347,0.010181707,0.9904024,-0.20505671,-0.04039436,71,5.88235283,208.39999533,114.79999781,1428,5.17999983,34.99599838,0,0,-1,0,948.33996582,851,18,236.77346802,607.95244762,828.61199951,22.65974236,22.69300079
Tue Aug 21 18:32:01 MESZ 2012,21-Aug-2012 18:31:07.817,6.9681897433903055,50.34687695357572,64.768486,8.0,608.5635083851396,236.61761,0.13120519,0.8233298,-0.14928871,-0.03982764,60,5.88235283,208.39999533,114.79999781,2453,6.44000006,34.99599838,0,0,-1,0,948.4699707,852,18,236.61761475,608.56350839,829.58599854,22.67853737,22.69300079
Tue Aug 21 18:32:02 MESZ 2012,21-Aug-2012 18:31:08.817,6.9680132017976275,50.34680407301629,50.323925,8.0,609.304230196928,237.20023,0.08515609,0.99919564,-0.19117256,0.04729496,60,6.66666698,208.39999533,114.79999781,2453,6.44000006,34.99599838,0,0,-2.5,0,948.44995117,853,18,237.20022583,609.3042302,830.73901367,22.69349098,22.69300079
Tue Aug 21 18:32:03 MESZ 2012,21-Aug-2012 18:31:09.821,6.967840792634429,50.34673385850797,49.190086,8.0,610.2280538900974,237.55519,0.14717194,0.91982466,-0.1763628,-0.0802986,51,6.27450991,208.39999533,114.79999781,2068,5.5999999,34.99599838,0,0,-2.5,0,948.41998291,854,17,237.55519104,610.22805389,831.66101074,22.70803833,22.69300079
Tue Aug 21 18:32:04 MESZ 2012,21-Aug-2012 18:31:10.814,6.967680558688999,50.34667359755958,46.046185,8.0,611.1185756169424,238.18652,0.24922042,0.9705018,-0.24508932,0.00062484,51,6.27450991,208.39999533,114.79999781,2068,5.5999999,34.99599838,0,0,6.5,0,948.5199585,855,17,238.18652344,611.11857562,832.61798096,22.7212677,22.69300079
Tue Aug 21 18:32:05 MESZ 2012,21-Aug-2012 18:31:11.818,6.967519052485066,50.346608442633254,44.54136,8.0,611.9805566458103,238.96635,-0.03332195,1.0371457,-0.28813016,0.15178171,42,16.47058868,208.39999533,114.79999781,1847,12.25,34.99599838,0,0,6.5,0,948.4699707,856,16,238.96635437,611.98055665,833.57598877,22.73485756,22.69300079
Tue Aug 21 18:32:06 MESZ 2012,21-Aug-2012 18:31:12.816,6.967380546059542,50.34656416903987,42.19631,8.0,613.2863895432573,241.84482,-0.14115548,1.0010469,-0.2249573,-0.07640246,42,16.47058868,208.39999533,116.59999776,1847,11.47999954,34.99599838,0,0,27.5,0,948.42999268,857,16,241.84481812,613.28638954,834.69897461,22.74587822,22.69300079
Tue Aug 21 18:32:07 MESZ 2012,21-Aug-2012 18:31:13.818,6.967255273424816,50.34652881858819,40.661274,8.0,614.2345059246425,244.03966,-0.07451159,0.9089487,-0.20274268,-0.05147839,40,16.47058868,208.39999533,116.59999776,1760,11.47999954,34.99599838,0,0,27.5,0,948.34997559,858,16,244.03965759,614.23450592,835.60101318,22.75562286,22.69300079
Tue Aug 21 18:32:08 MESZ 2012,21-Aug-2012 18:31:14.818,6.967114228658999,50.346488498487496,40.111897,8.0,614.839577951506,244.72398,0.011801524,0.9482872,-0.18608171,-0.04666967,40,16.47058868,206.59999537,116.59999776,1760,4.82999992,34.99599838,0,0,27,0,948.35998535,859,16,244.72398376,614.83957795,836.54901123,22.76661873,22.69300079
Tue Aug 21 18:32:09 MESZ 2012,21-Aug-2012 18:31:15.815,6.966985134072728,50.34644964836739,38.02093,12.0,615.423318370013,243.0885,0.02730549,0.99132794,-0.20875914,-0.01893204,38,7.84313726,206.59999537,118.39999771,1619,4.82999992,34.99599838,0,0,10.5,0,948.33996582,860,15,243.08850098,615.42331837,837.52398682,22.77677345,22.69300079
Tue Aug 21 18:32:10 MESZ 2012,21-Aug-2012 18:31:16.819,6.966871191041641,50.34641002090669,34.60756,12.0,615.9692255523819,241.35646,0.061090242,0.99410486,-0.24022987,-0.00596299,38,7.84313726,206.59999537,118.39999771,2388,34.15999985,34.99599838,0,0,10.5,0,948.39996338,861,15,241.35646057,615.96922555,838.7800293,22.78600502,22.69300079
Tue Aug 21 18:32:11 MESZ 2012,21-Aug-2012 18:31:17.819,6.966758778636683,50.346368735390094,31.960075,12.0,616.290706105726,240.28795,0.061784454,0.9836917,-0.29576644,-0.03029398,33,11.76470566,206.59999537,118.39999771,2388,34.15999985,34.99599838,0,0,31,0,948.28997803,862,15,240.28794861,616.29070611,839.48498535,22.79523087,22.69300079
Tue Aug 21 18:32:12 MESZ 2012,21-Aug-2012 18:31:18.815,6.966656731876641,50.34633073453587,30.728134,12.0,616.8197142905151,239.29669,0.056925,1.0001212,-0.27216342,0.02641525,33,11.76470566,206.59999537,118.39999771,2004,12.60000038,34.99599838,0,0,31,0,948.29998779,863,15,239.29669189,616.81971429,840.69897461,22.80363464,22.69300079
Tue Aug 21 18:32:13 MESZ 2012,21-Aug-2012 18:31:19.818,6.966558604307198,50.34629324398273,29.581032,8.0,617.4033610889744,238.92517,0.034710366,1.0517241,-0.15345396,-0.00108376,31,7.45098066,206.59999537,118.39999771,2004,12.60000038,34.99599838,0,0,13.5,0,948.32995605,864,15,238.9251709,617.40336109,841.4119873,22.81176949,22.69300079
Tue Aug 21 18:32:14 MESZ 2012,21-Aug-2012 18:31:20.818,6.966464429255378,50.3462572058199,27.272589,8.0,617.9087782352874,238.58382,0.05137134,0.9677249,-0.13609877,-0.11857951,31,7.45098066,206.59999537,118.39999771,1627,4.69000006,34.99599838,0,0,13.5,0,948.23999023,865,15,238.58381653,617.90877824,842.5670166,22.81958008,22.69300079
Tue Aug 21 18:32:15 MESZ 2012,21-Aug-2012 18:31:21.817,6.966375418111525,50.34622265797018,24.212332,8.0,618.4651874257287,238.22812,0.05900762,1.0322862,-0.18816432,0.04146844,28,7.45098066,206.59999537,118.39999771,1627,4.69000006,34.99599838,0,0,-9,0,948.27996826,866,15,238.2281189,618.46518743,843.75402832,22.82699013,22.69300079
Tue Aug 21 18:32:16 MESZ 2012,21-Aug-2012 18:31:22.817,6.966308808472144,50.346197510896864,16.859047,8.0,618.8788552880585,238.92812,0.23186524,0.98438597,-0.20968474,-0.00966377,21,7.45098066,204.79999542,118.39999771,1145,3.99000001,34.99599838,0,0,-9,0,948.22998047,867,16,238.92811584,618.87885529,844.7130127,22.83249474,22.69300079
Tue Aug 21 18:32:17 MESZ 2012,21-Aug-2012 18:31:23.817,6.966261953460095,50.34618200164973,15.898001,8.0,619.5080673500424,239.7761,0.23973292,0.99873286,-0.19718902,0.06552864,21,9.01960754,204.79999542,118.39999771,1145,3.99000001,34.99599838,0,0,-2.5,0,948.39996338,868,16,239.77609253,619.50806735,845.64001465,22.83625031,22.69300079
Tue Aug 21 18:32:18 MESZ 2012,21-Aug-2012 18:31:24.820,6.966218114687253,50.34617682346672,13.056307,8.0,619.5485099658854,245.47066,0.104131095,0.95569205,-0.34112135,-0.00692015,11,9.01960754,204.79999542,118.39999771,793,7.55999994,34.99599838,0,0,-2.5,0,948.2699585,869,16,245.47065735,619.54850997,846.60498047,22.83942413,22.69300079
